key,name,region,sector,tracks,domain,careers_url,ats,token,source_index,notes
swayable,Swayable,US,technology,"yc,ai",swayable.com,,,,yc,YC Winter 2018 · hiring
replit,Replit,US,technology,yc,replit.com,,,,yc,YC Winter 2018 · hiring
honeylove,Honeylove,US,retail-consumer,"yc,yc-top",honeylove.com,,,,yc,YC Summer 2018
owny,OWNY,US,finance-banking,"yc,ai",owny.com,,,,yc,YC Summer 2018 · hiring
klarity,Klarity,US,technology,"yc,ai",klarity.ai,,,,yc,YC Summer 2018 · hiring
modern-treasury,Modern Treasury,US,technology,yc,moderntreasury.com,,,,yc,YC Summer 2018 · hiring
verse-medical,Verse Medical,US,healthcare-pharma,yc,versemedical.com,,,,yc,YC Summer 2018 · hiring
revenuecat,RevenueCat,US,technology,yc,revenuecat.com,,,,yc,YC Summer 2018 · hiring
activeloop,Activeloop,US,technology,"yc,ai",activeloop.ai,,,,yc,YC Summer 2018 · hiring
titan,Titan,US,finance-banking,yc,titan.com,,,,yc,YC Summer 2018 · hiring
data-driven-bioscience,Data Driven Bioscience,US,healthcare-pharma,"yc,ai",datadrivenbioscience.com,,,,yc,YC Summer 2018 · hiring
inscribe,Inscribe,US,technology,"yc,ai",inscribe.ai,,,,yc,YC Summer 2018 · hiring
jitx,JITX,US,manufacturing-industrial,"yc,ai",jitx.com,,,,yc,YC Summer 2018 · hiring
apprentice-health,Apprentice Health,US,healthcare-pharma,yc,apprenticehealth.com,,,,yc,YC Summer 2018 · hiring
paladin,Paladin,US,manufacturing-industrial,yc,paladindrones.io,,,,yc,YC Summer 2018 · hiring
meru-health,Meru Health,US,healthcare-pharma,yc,meruhealth.com,,,,yc,YC Summer 2018 · hiring
64x-bio,64x Bio,US,healthcare-pharma,"yc,ai",64xbio.com,,,,yc,YC Summer 2018
anima-app,Anima App,US,technology,"yc,ai",animaapp.com,,,,yc,YC Summer 2018
duffel,Duffel,US,retail-consumer,yc,duffel.com,,,,yc,YC Summer 2018 · hiring
regology,Regology,US,technology,"yc,ai",regology.com,,,,yc,YC Summer 2018
quickchat-ai,Quickchat AI,US,technology,"yc,ai",quickchat.ai,,,,yc,YC Summer 2018 · hiring
dreamcraft-entertainment-inc,"DreamCraft Entertainment, Inc.",US,retail-consumer,yc,dreamcraft.com,,,,yc,YC Summer 2018 · hiring
pine-park-health,Pine Park Health,US,healthcare-pharma,yc,pineparkhealth.com,,,,yc,YC Summer 2018 · hiring
mytos,Mytos,US,healthcare-pharma,yc,mytos.bio,,,,yc,YC Summer 2018 · hiring
bluecargo,BlueCargo,US,technology,yc,bluecargo.io,,,,yc,YC Summer 2018 · hiring
alpha-vantage,Alpha Vantage,US,finance-banking,"yc,ai",alphavantage.co,,,,yc,YC Summer 2018 · hiring
canary-technologies,Canary Technologies,US,technology,yc,canarytechnologies.com,,,,yc,YC Summer 2018 · hiring
prodigal,Prodigal,US,finance-banking,"yc,ai",prodigaltech.com,,,,yc,YC Summer 2018 · hiring
tenderd,TENDERD,US,technology,"yc,ai",tenderd.com,,,,yc,YC Summer 2018
ziffyhomes,ZiffyHomes,IN,real-estate-construction,yc,ziffyhomes.com,,,,yc,YC Summer 2018 · hiring
nestor,Nestor,US,technology,yc,nestorup.com,,,,yc,YC Summer 2018 · hiring
eden,Eden,US,healthcare-pharma,yc,edenmed.com,,,,yc,YC Summer 2018 · hiring
brainhi,BrainHi,US,healthcare-pharma,"yc,ai",brainhi.com,,,,yc,YC Summer 2018
mutiny,Mutiny,US,technology,"yc,ai",mutinyhq.com,,,,yc,YC Summer 2018 · hiring
leena-ai,Leena AI,IN,technology,"yc,ai",leena.ai,,,,yc,YC Summer 2018 · hiring
juzibot,JuziBot,US,technology,yc,juzibot.com,,,,yc,YC Winter 2019 · hiring
oxygen,Oxygen,US,finance-banking,yc,getoxygen.com,,,,yc,YC Summer 2018 · hiring
spate,SPATE,US,technology,"yc,ai",spate.nyc,,,,yc,YC Summer 2018 · hiring
lemonbox,LemonBox,US,healthcare-pharma,"yc,ai",lemonbox.com,,,,yc,YC Summer 2018
culdesac,Culdesac,US,real-estate-construction,yc,culdesac.com,,,,yc,YC Summer 2018 · hiring
aesthetic,Aesthetic,US,technology,"yc,ai",aesthetic.com,,,,yc,YC Summer 2018
kunduz,Kunduz,US,education,"yc,ai",kunduz.com,,,,yc,YC Summer 2018
wave,Wave,US,finance-banking,"yc,yc-top",wave.com,,,,yc,YC Winter 2012
overview,Overview,US,manufacturing-industrial,"yc,ai",overview.ai,,,,yc,YC Winter 2019 · hiring
flockjay,Flockjay,US,technology,"yc,ai",flockjay.com,,,,yc,YC Winter 2019 · hiring
intelline,Intelline,US,manufacturing-industrial,yc,intelline.ca,,,,yc,YC Winter 2019 · hiring
parker,Parker,US,finance-banking,yc,getparker.com,,,,yc,YC Winter 2019 · hiring
the-juggernaut,The Juggernaut,US,retail-consumer,yc,thejuggernaut.com,,,,yc,YC Winter 2019 · hiring
allsome-fulfillment,AllSome Fulfillment,US,technology,"yc,ai",allsome.com,,,,yc,YC Winter 2019
keeper,Keeper,US,finance-banking,yc,keepertax.com,,,,yc,YC Winter 2019 · hiring
kalshi,Kalshi,US,finance-banking,yc,kalshi.com,,,,yc,YC Winter 2019 · hiring
centaur,Centaur,US,healthcare-pharma,"yc,ai",centaur.ai,,,,yc,YC Winter 2019 · hiring
sorting-robotics,Sorting Robotics,US,technology,"yc,ai",sortingrobotics.com,,,,yc,YC Winter 2019 · hiring
dyneti-technologies,Dyneti Technologies,US,technology,yc,dyneti.com,,,,yc,YC Winter 2019 · hiring
postscript,Postscript,US,technology,yc,postscript.io,,,,yc,YC Winter 2019 · hiring
brainkey,BrainKey,US,healthcare-pharma,"yc,ai",brainkey.ai,,,,yc,YC Winter 2019
medcrypt,MedCrypt,US,healthcare-pharma,yc,medcrypt.co,,,,yc,YC Winter 2019 · hiring
middesk,Middesk,US,technology,yc,middesk.com,,,,yc,YC Winter 2019 · hiring
golinks,GoLinks,US,technology,yc,golinks.io,,,,yc,YC Winter 2019 · hiring
tailornova-couturme,Tailornova/Couturme,US,technology,"yc,ai",patternfast.com,,,,yc,YC Winter 2019
community-phone-company,Community Phone Company,US,retail-consumer,"yc,ai",communityphone.org,,,,yc,YC Winter 2019 · hiring
sapling-ai,Sapling.ai,US,technology,"yc,ai",sapling.ai,,,,yc,YC Winter 2019 · hiring
nabis,Nabis,US,technology,yc,nabis.com,,,,yc,YC Winter 2019 · hiring
demodesk,Demodesk,US,technology,"yc,ai",demodesk.com,,,,yc,YC Winter 2019
ai-insurance,AI Insurance,US,finance-banking,"yc,ai",aiinsurance.io,,,,yc,YC Winter 2019 · hiring
swadesh,Swadesh,IN,finance-banking,yc,swadesh.co,,,,yc,YC Summer 2019 · hiring
okteto,Okteto,US,technology,yc,okteto.com,,,,yc,YC Winter 2019 · hiring
ashby,Ashby,US,technology,yc,ashbyhq.com,,,,yc,YC Winter 2019 · hiring
probably-genetic,Probably Genetic,US,healthcare-pharma,"yc,ai",probablygenetic.com,,,,yc,YC Winter 2019 · hiring
superorder,Superorder,US,technology,"yc,ai",superorder.com,,,,yc,YC Summer 2019
bunkerhill-health,Bunkerhill Health,US,healthcare-pharma,"yc,ai",bunkerhillhealth.com,,,,yc,YC Winter 2019 · hiring
landed,Landed,US,technology,yc,gotlanded.com,,,,yc,YC Winter 2019 · hiring
autodial-prev-qwest,Autodial prev Qwest,US,retail-consumer,"yc,ai",autodial.com,,,,yc,YC Winter 2019
deel,Deel,US,technology,"yc,yc-top",deel.com,,,,yc,YC Winter 2019 · hiring
gordian-software,Gordian Software,US,retail-consumer,yc,gordiansoftware.com,,,,yc,YC Winter 2019 · hiring
doppler,Doppler,US,technology,yc,doppler.com,,,,yc,YC Winter 2019 · hiring
caribou,Caribou,US,technology,yc,usecaribou.com,,,,yc,YC Winter 2019 · hiring
aura-vision,Aura Vision,US,technology,"yc,ai",auravision.ai,,,,yc,YC Winter 2019
volta-labs-inc,"Volta Labs, Inc.",US,healthcare-pharma,yc,voltalabs.com,,,,yc,YC Winter 2019 · hiring
superb-ai,Superb AI,US,technology,"yc,ai",superb-ai.com,,,,yc,YC Winter 2019
upsolve,Upsolve,US,finance-banking,yc,upsolve.org,,,,yc,YC Winter 2019 · hiring
alpaca,Alpaca,US,finance-banking,yc,alpaca.markets,,,,yc,YC Winter 2019 · hiring
dover,Dover,US,technology,yc,dover.com,,,,yc,YC Summer 2019 · hiring
nala,NALA,US,finance-banking,yc,nala.com,,,,yc,YC Winter 2019 · hiring
nowports,Nowports,US,technology,"yc,yc-top",nowports.com,,,,yc,YC Winter 2019
zippi,Zippi,US,finance-banking,yc,zippi.com.br,,,,yc,YC Summer 2019 · hiring
beacons,Beacons,US,retail-consumer,yc,beacons.ai,,,,yc,YC Summer 2019 · hiring
glide,Glide,US,technology,"yc,ai",glideapps.com,,,,yc,YC Winter 2019
cityfurnish,Cityfurnish,IN,retail-consumer,yc,cityfurnish.com,,,,yc,YC Winter 2019 · hiring
mars-auto,Mars Auto,US,manufacturing-industrial,"yc,ai",marsauto.com,,,,yc,YC Winter 2019
inito,Inito,IN,healthcare-pharma,yc,inito.com,,,,yc,YC Winter 2019 · hiring
verto,Verto,US,finance-banking,yc,vertofx.com,,,,yc,YC Winter 2019 · hiring
outrival-inc,"OutRival, Inc.",US,technology,"yc,ai",outrival.com,,,,yc,YC Winter 2019
numero,Numero,US,finance-banking,yc,numero.ai,,,,yc,YC Winter 2019 · hiring
atlas,Atlas,US,finance-banking,yc,atlascard.com,,,,yc,YC Winter 2019 · hiring
shef,Shef,US,retail-consumer,yc,shef.com,,,,yc,YC Winter 2019 · hiring
vouch,Vouch,US,finance-banking,yc,vouch.us,,,,yc,YC Summer 2019 · hiring
dex,Dex,US,retail-consumer,yc,getdex.com,,,,yc,YC Summer 2019 · hiring
shiru,Shiru,US,healthcare-pharma,"yc,ai",shiru.com,,,,yc,YC Summer 2019
apero-health,Apero Health,US,healthcare-pharma,yc,aperohealth.com,,,,yc,YC Summer 2019 · hiring
plotdrive,Plotdrive,US,technology,"yc,ai",plotdrive.com,,,,yc,YC Summer 2019
method-financial,Method Financial,US,finance-banking,yc,methodfi.com,,,,yc,YC Summer 2019 · hiring
pillar,Pillar,US,retail-consumer,yc,pillar.io,,,,yc,YC Summer 2019 · hiring
well-principled,Well Principled,US,technology,"yc,ai",wellprincipled.com,,,,yc,YC Summer 2019
odeko,Odeko,US,technology,"yc,yc-top",odeko.com,,,,yc,YC Summer 2019 · hiring
short-story,Short Story,US,retail-consumer,"yc,ai",shortstorybox.com,,,,yc,YC Summer 2019 · hiring
zeal,Zeal,US,finance-banking,yc,zeal.com,,,,yc,YC Summer 2019 · hiring
pair-team,Pair Team,US,healthcare-pharma,yc,pairteam.com,,,,yc,YC Summer 2019 · hiring
trm-labs,TRM Labs,US,technology,"yc,ai",trmlabs.com,,,,yc,YC Summer 2019 · hiring
soteris,Soteris,US,finance-banking,"yc,ai",soteris.co,,,,yc,YC Summer 2019
prolific,Prolific,US,technology,"yc,ai",prolific.com,,,,yc,YC Summer 2019 · hiring
gen1e-lifesciences,GEn1E Lifesciences,US,healthcare-pharma,"yc,ai",gen1e.com,,,,yc,YC Summer 2019
embrace,Embrace,US,technology,"yc,ai",embrace.io,,,,yc,YC Summer 2019 · hiring
yummy-future,Yummy Future,US,manufacturing-industrial,"yc,ai",yummy-future.com,,,,yc,YC Summer 2019 · hiring
upequity,UpEquity,US,real-estate-construction,yc,upequity.com,,,,yc,YC Summer 2019 · hiring
zeta-surgical,ZETA SURGICAL,US,healthcare-pharma,"yc,ai",zetasurgical.com,,,,yc,YC Summer 2019
banner,Banner,US,real-estate-construction,yc,withbanner.com,,,,yc,YC Summer 2019 · hiring
canix,Canix,US,technology,yc,canix.com,,,,yc,YC Summer 2019 · hiring
outtalent,Outtalent,US,education,yc,outtalent.com,,,,yc,YC Summer 2019 · hiring
rosebud-ai,Rosebud AI,US,retail-consumer,"yc,ai",rosebud.ai,,,,yc,YC Summer 2019
rutter,Rutter,US,technology,yc,rutter.com,,,,yc,YC Summer 2019 · hiring
directshifts,DirectShifts,US,healthcare-pharma,yc,directshifts.com,,,,yc,YC Summer 2019 · hiring
wasmer,Wasmer,US,technology,yc,wasmer.io,,,,yc,YC Summer 2019 · hiring
lineleap,LineLeap,US,retail-consumer,yc,lineleap.com,,,,yc,YC Summer 2019 · hiring
binks,Binks,IN,retail-consumer,yc,getbinks.com,,,,yc,YC Summer 2019 · hiring
vahan,Vahan,IN,technology,"yc,ai",vahan.ai,,,,yc,YC Summer 2019 · hiring
finlens,Finlens,US,technology,"yc,ai",finlens.app,,,,yc,YC Winter 2020
fampay,FamPay,IN,finance-banking,yc,fampay.in,,,,yc,YC Summer 2019 · hiring
ramen-vr,Ramen VR,US,retail-consumer,"yc,ai",ramenvr.com,,,,yc,YC Summer 2019
hightouch,Hightouch,US,technology,"yc,ai",hightouch.com,,,,yc,YC Summer 2019
predictleads,PredictLeads,US,technology,"yc,ai",predictleads.com,,,,yc,YC Summer 2019
recidiviz,Recidiviz,US,government-nonprofit,yc,recidiviz.org,,,,yc,YC Summer 2019 · hiring
inevent,InEvent,US,technology,yc,inevent.com,,,,yc,YC Summer 2019 · hiring
freshpaint,Freshpaint,US,technology,yc,freshpaint.io,,,,yc,YC Summer 2019 · hiring
traces,Traces,US,technology,"yc,ai",traces.ai,,,,yc,YC Summer 2019
curri,Curri,US,real-estate-construction,yc,curri.com,,,,yc,YC Summer 2019 · hiring
flowbot,Flowbot,US,technology,"yc,ai",getflowbot.com,,,,yc,YC Summer 2019
deepnote,Deepnote,US,technology,"yc,ai",deepnote.com,,,,yc,YC Summer 2019 · hiring
meridian-industries,Meridian Industries,US,technology,"yc,ai",index.app,,,,yc,YC Summer 2019 · hiring
taskade,Taskade,US,technology,"yc,ai",taskade.com,,,,yc,YC Summer 2019 · hiring
vorticity,Vorticity,US,manufacturing-industrial,yc,vorticity.xyz,,,,yc,YC Summer 2019 · hiring
motion,Motion,US,technology,"yc,ai",usemotion.com,,,,yc,YC Winter 2020 · hiring
karat-financial,Karat Financial,US,finance-banking,yc,trykarat.com,,,,yc,YC Winter 2020 · hiring
flowglad,Flowglad,US,technology,"yc,ai",flowglad.com,,,,yc,YC Winter 2020 · hiring
accord,Accord,US,technology,yc,inaccord.com,,,,yc,YC Winter 2020 · hiring
paragon,Paragon,US,technology,yc,useparagon.com,,,,yc,YC Winter 2020 · hiring
abalone-bio,Abalone Bio,US,healthcare-pharma,"yc,ai",abalonebio.com,,,,yc,YC Winter 2020
stratumai,StratumAI,US,manufacturing-industrial,"yc,ai",stratum.ai,,,,yc,YC Winter 2020
porter,Porter,US,technology,yc,porter.run,,,,yc,YC Summer 2020 · hiring
pulley,Pulley,US,technology,yc,pulley.com,,,,yc,YC Winter 2020 · hiring
mindsdb,MindsDB,US,technology,"yc,ai",mindsdb.com,,,,yc,YC Winter 2020
ophelia,Ophelia,US,healthcare-pharma,yc,ophelia.com,,,,yc,YC Winter 2020 · hiring
segmed,Segmed,US,healthcare-pharma,"yc,ai",segmed.ai,,,,yc,YC Winter 2020
letterdrop,Letterdrop,US,technology,"yc,ai",letterdrop.com,,,,yc,YC Winter 2020
taiv,Taiv,US,technology,"yc,ai",taiv.tv,,,,yc,YC Winter 2020 · hiring
openunit,OpenUnit,US,technology,yc,openunit.com,,,,yc,YC Winter 2020 · hiring
perceptive-technologies,Perceptive Technologies,US,healthcare-pharma,"yc,ai",perceptive.io,,,,yc,YC Winter 2020
ditto,Ditto,US,technology,yc,dittowords.com,,,,yc,YC Winter 2020 · hiring
handoff,Handoff,US,real-estate-construction,"yc,ai",handoff.ai,,,,yc,YC Winter 2020 · hiring
aden,Aden,US,technology,"yc,ai",adenhq.com,,,,yc,YC Winter 2020 · hiring
flik,Flik,US,technology,"yc,ai",flikai.com,,,,yc,YC Winter 2020
datasaur,Datasaur,US,technology,"yc,ai",datasaur.ai,,,,yc,YC Winter 2020
haven,Haven,US,finance-banking,yc,havenservicing.com,,,,yc,YC Winter 2020 · hiring
basedash,Basedash,US,technology,"yc,ai",basedash.com,,,,yc,YC Summer 2020
farcast,Farcast,US,manufacturing-industrial,yc,farcast.com,,,,yc,YC Winter 2020 · hiring
eze,Eze,US,technology,yc,ezeit.ai,,,,yc,YC Winter 2020 · hiring
benepass,Benepass,US,technology,yc,getbenepass.com,,,,yc,YC Winter 2020 · hiring
operator-io,Operator.io,US,technology,"yc,ai",operator.io,,,,yc,YC Winter 2020
whatnot,Whatnot,US,retail-consumer,"yc,yc-top",whatnot.com,,,,yc,YC Winter 2020 · hiring
general-proximity,General Proximity,US,healthcare-pharma,yc,generalproximity.bio,,,,yc,YC Winter 2020 · hiring
turing-labs-inc,Turing Labs Inc.,US,technology,"yc,ai",turingsaas.com,,,,yc,YC Winter 2020 · hiring
ello,Ello,US,education,"yc,ai",ello.com,,,,yc,YC Winter 2020
querypie-ai,QueryPie AI,US,technology,"yc,ai",querypie.com,,,,yc,YC Winter 2020
buildbuddy,BuildBuddy,US,technology,yc,buildbuddy.io,,,,yc,YC Winter 2020 · hiring
vori,Vori,US,technology,yc,vori.com,,,,yc,YC Winter 2020 · hiring
quill,Quill,US,technology,yc,quill.co,,,,yc,YC Winter 2020 · hiring
kinter,Kinter,US,technology,"yc,ai",kinter.ai,,,,yc,YC Winter 2020
candid-health,Candid Health,US,healthcare-pharma,yc,joincandidhealth.com,,,,yc,YC Winter 2020 · hiring
photoroom,Photoroom,US,retail-consumer,"yc,ai",photoroom.com,,,,yc,YC Summer 2020
modernbanc,Modernbanc,US,finance-banking,"yc,ai",modernbanc.com,,,,yc,YC Winter 2020
riot,Riot,US,technology,yc,tryriot.com,,,,yc,YC Winter 2020 · hiring
posthog,PostHog,US,technology,yc,posthog.com,,,,yc,YC Winter 2020 · hiring
aios,AIOS,US,healthcare-pharma,yc,boltpharmacy.co.uk,,,,yc,YC Winter 2020 · hiring
junction,Junction,US,healthcare-pharma,yc,junction.com,,,,yc,YC Winter 2020 · hiring
skypher,Skypher,US,technology,"yc,ai",skypher.co,,,,yc,YC Winter 2020 · hiring
recurrency,Recurrency,US,technology,"yc,ai",recurrency.com,,,,yc,YC Summer 2020 · hiring
postera,PostEra,US,healthcare-pharma,"yc,ai",postera.ai,,,,yc,YC Winter 2020 · hiring
deepsource,DeepSource,US,technology,"yc,ai",deepsource.com,,,,yc,YC Winter 2020 · hiring
urbankisaan,UrbanKisaan,IN,manufacturing-industrial,"yc,ai",urbankisaan.com,,,,yc,YC Winter 2020
morphle-labs,Morphle Labs,IN,healthcare-pharma,yc,morphlelabs.com,,,,yc,YC Winter 2020 · hiring
adyn,adyn,US,healthcare-pharma,"yc,ai",adyn.com,,,,yc,YC Summer 2020 · hiring
oda,Oda,US,technology,"yc,ai",odastudio.ai,,,,yc,YC Winter 2020
avion,Avion,US,manufacturing-industrial,yc,avion.health,,,,yc,YC Winter 2020 · hiring
bego,BeGo,US,technology,"yc,ai",bego.ai,,,,yc,YC Winter 2020 · hiring
ramani,Ramani,US,technology,yc,ramani.io,,,,yc,YC Winter 2020 · hiring
nomic-bio,Nomic Bio,US,healthcare-pharma,yc,nomic.bio,,,,yc,YC Winter 2020 · hiring
stable,Stable,US,technology,yc,usestable.com,,,,yc,YC Winter 2020 · hiring
recall-ai,Recall.ai,US,technology,"yc,ai",recall.ai,,,,yc,YC Winter 2020 · hiring
borong,borong,US,technology,yc,borong.com,,,,yc,YC Winter 2020 · hiring
atmo,Atmo,US,manufacturing-industrial,"yc,ai",atmo.ai,,,,yc,YC Winter 2020
99minutos,99minutos,US,technology,yc,99minutos.com,,,,yc,YC Winter 2020 · hiring
living-carbon,Living Carbon,US,manufacturing-industrial,yc,livingcarbon.com,,,,yc,YC Winter 2020 · hiring
airbyte,Airbyte,US,technology,"yc,ai",airbyte.com,,,,yc,YC Winter 2020
belvo,Belvo,US,finance-banking,yc,belvo.com,,,,yc,YC Winter 2020 · hiring
legionfarm,Legionfarm,US,retail-consumer,"yc,ai",legionfarm.com,,,,yc,YC Winter 2020 · hiring
yassir,Yassir,US,retail-consumer,yc,yassir.com,,,,yc,YC Winter 2020 · hiring
zip,Zip,US,technology,yc,ziphq.com,,,,yc,YC Summer 2020 · hiring
luminai,Luminai,US,technology,yc,luminai.com,,,,yc,YC Summer 2020 · hiring
roboflow,Roboflow,US,technology,"yc,ai",roboflow.com,,,,yc,YC Summer 2020 · hiring
supertokens,SuperTokens,US,technology,yc,supertokens.com,,,,yc,YC Summer 2020 · hiring
infeedo-ai,inFeedo AI,US,technology,"yc,ai",infeedo.ai,,,,yc,YC Summer 2020
datafold,Datafold,US,technology,"yc,ai",datafold.com,,,,yc,YC Summer 2020 · hiring
lightdash,Lightdash,US,technology,yc,lightdash.com,,,,yc,YC Summer 2020 · hiring
blue-onion,Blue Onion,US,technology,"yc,ai",blueonion.ai,,,,yc,YC Summer 2020 · hiring
atob,AtoB,US,finance-banking,yc,atob.com,,,,yc,YC Summer 2020 · hiring
shuttle,Shuttle,US,technology,"yc,ai",shuttle.dev,,,,yc,YC Summer 2020
questdb,QuestDB,US,technology,yc,questdb.io,,,,yc,YC Summer 2020 · hiring
conta-simples,Conta Simples,US,finance-banking,yc,contasimples.com,,,,yc,YC Summer 2020 · hiring
seam,Seam,US,technology,yc,seam.co,,,,yc,YC Summer 2020 · hiring
safepay,Safepay,US,finance-banking,yc,getsafepay.pk,,,,yc,YC Summer 2020 · hiring
explorex,Explorex,IN,retail-consumer,yc,explorex.co,,,,yc,YC Summer 2020 · hiring
pave,Pave,US,technology,yc,pave.com,,,,yc,YC Summer 2020 · hiring
hypotenuse-ai,Hypotenuse AI,US,technology,"yc,ai",hypotenuse.ai,,,,yc,YC Summer 2020 · hiring
kernal-biologics,Kernal Biologics,US,healthcare-pharma,"yc,ai",kernalbio.com,,,,yc,YC Summer 2020
corecare,CoreCare,US,healthcare-pharma,"yc,ai",corecare.ai,,,,yc,YC Summer 2020
swif-ai,Swif.ai,US,technology,yc,swif.ai,,,,yc,YC Summer 2020 · hiring
arist,Arist,US,technology,yc,arist.co,,,,yc,YC Summer 2020 · hiring
blissway,Blissway,US,government-nonprofit,"yc,ai",blissway.com,,,,yc,YC Summer 2020 · hiring
doola,doola,US,technology,yc,doola.com,,,,yc,YC Summer 2020 · hiring
